"word","count"
"noun_2521",1
"noun_2522",4
"noun_2523",7
"noun_2524",1
"noun_2525",2
"noun_2526",5
"noun_2527",3
"noun_2528",1
"noun_2529",32
"noun_253",4
"noun_2530",2
"noun_2532",14
"noun_2533",1
"noun_2535",854
"noun_2536",3
"noun_2538",52
"noun_2539",1
"noun_254",1
"noun_2540",6
"noun_2541",1
"noun_2542",49
"noun_2543",41
"noun_2544",1
"noun_2545",372
"noun_2546",89
"noun_2547",1
"noun_2548",4
"noun_2549",3
"noun_255",1
"noun_2550",5
"noun_2551",1
"noun_2552",8
"noun_2553",3
"noun_2554",1
"noun_2555",1
"noun_2557",2
"noun_2558",1
"noun_2559",1
"noun_256",2
"noun_2560",1
"noun_2562",1
"noun_2563",29
"noun_2564",29
"noun_2565",22
"noun_2566",1
"noun_2567",29
"noun_2568",3
"noun_2569",1
"noun_257",4
"noun_2570",12
"noun_2573",3
"noun_2574",3
"noun_2575",1
"noun_2576",2
"noun_2577",2
"noun_2579",6
"noun_258",2
"noun_2580",6
"noun_2582",24
"noun_2583",360
"noun_2584",12
"noun_2585",2
"noun_2586",1
"noun_2587",15
"noun_2588",14
"noun_2589",67
"noun_259",3
"noun_2590",1
"noun_2592",1
"noun_2593",49
"noun_2594",1
"noun_2595",1
"noun_2596",135
"noun_2598",25
"noun_2599",12
"noun_26",4
"noun_260",1
"noun_2600",4
"noun_2601",5
"noun_2602",1
"noun_2603",1
"noun_2604",6
"noun_2606",1
"noun_2607",3
"noun_2608",1
"noun_2609",2
"noun_261",7
"noun_2610",1
"noun_2611",20
"noun_2612",1
"noun_2613",12
"noun_2614",9
"noun_2615",2
"noun_2617",7
"noun_2618",3
"noun_2619",3
"noun_262",2
"noun_2620",1
"noun_2621",15
"noun_2622",1
"noun_2623",3
"noun_2624",1
"noun_2625",1
"noun_2626",1
"noun_2628",14
"noun_2629",3
"noun_263",5
"noun_2630",2
"noun_2631",4
"noun_2632",1
"noun_2633",1
"noun_2635",7
"noun_2636",6
"noun_2637",3
"noun_2638",2
"noun_264",1
"noun_2640",882
"noun_2641",1
"noun_2642",1
"noun_2643",1
"noun_2644",7
"noun_2645",4
"noun_2646",151
"noun_2647",2
"noun_2648",2
"noun_2649",1
"noun_265",2
"noun_2650",1
"noun_2651",17
"noun_2652",1
"noun_2653",3
"noun_2654",36
"noun_2655",18
"noun_2656",49
"noun_2657",749
"noun_2658",688
"noun_2659",2
"noun_266",1
"noun_2660",1
"noun_2661",2
"noun_2662",3
"noun_2663",1
"noun_2664",4
"noun_2665",2
"noun_2666",1
"noun_2667",1
"noun_2668",95
"noun_2669",4
"noun_267",1
"noun_2670",2
"noun_2671",244
"noun_2672",1
"noun_2673",15
"noun_2675",2
"noun_2677",20
"noun_2679",9
"noun_268",1
"noun_2681",1
"noun_2682",1
"noun_2683",1
"noun_2684",38
"noun_2685",1
"noun_2686",2
"noun_2687",12
"noun_2688",4
"noun_2689",10
"noun_269",1
"noun_2690",13
"noun_2691",1
"noun_2692",2384
"noun_2694",2
"noun_2695",1
"noun_2696",1
"noun_2697",1
"noun_2698",15
"noun_2699",2
"noun_27",5
"noun_270",1
"noun_2700",3
"noun_2701",10
"noun_2702",4
"noun_2703",1
"noun_2704",1
"noun_2705",1
"noun_2706",4
"noun_2707",1
"noun_2708",1
"noun_2709",1
"noun_271",8
"noun_2710",9
"noun_2711",1
"noun_2712",2
"noun_2714",1
"noun_2715",14
"noun_2716",62
"noun_2717",1
"noun_2718",1
"noun_2719",2
"noun_272",1
"noun_2720",2
"noun_2721",166
"noun_2722",14
"noun_2723",28
"noun_2725",8
"noun_2726",194
"noun_2727",9
"noun_2728",1
"noun_273",2
"noun_2730",2
"noun_2731",68
"noun_2732",1
"noun_2733",1
"noun_2734",2
"noun_2735",1
"noun_2736",1
"noun_2738",18
"noun_2739",35
"noun_274",3
"noun_2740",1
"noun_2741",1
"noun_2742",22
"noun_2743",1
"noun_2744",1
"noun_2745",1
"noun_2746",1
"noun_2748",1
"noun_2749",3
"noun_275",3
"noun_2750",119
"noun_2751",1
"noun_2752",25
"noun_2753",10
"noun_2754",2
"noun_2755",13
"noun_2756",123
"noun_2757",2
"noun_2758",1
"noun_2759",1
"noun_276",76
"noun_2760",1
"noun_2761",4
"noun_2762",1
"noun_2763",4
"noun_2764",1
"noun_2765",1
"noun_2766",1
"noun_2767",1
"noun_2768",1
"noun_2769",1
"noun_277",1
"noun_2770",5
"noun_2771",3
"noun_2772",204
"noun_2773",14
"noun_2774",1
"noun_2775",2
"noun_2776",3
"noun_2777",64
"noun_2778",1
"noun_2779",7
"noun_278",8
"noun_2780",7
"noun_2782",1
"noun_2783",7
"noun_2784",1
"noun_2785",12
"noun_2786",1
"noun_2787",1
"noun_2788",8
"noun_2789",1
"noun_279",16
"noun_2790",1
"noun_2791",1
"noun_2792",6
"noun_2793",0
"noun_2794",1
"noun_2796",1
"noun_2797",12
"noun_2798",65
"noun_2799",1
"noun_28",2
"noun_2800",8
"noun_2801",2
"noun_2802",1
"noun_2803",1
"noun_2804",2
"noun_2805",3
"noun_2806",4
"noun_2807",3
"noun_2808",51
"noun_2809",1
"noun_281",1
"noun_2811",4
"noun_2812",1
"noun_2813",1
"noun_2814",2
"noun_2816",2
"noun_2817",1
"noun_2818",1
"noun_2819",4
"noun_282",2
"noun_2820",1
"noun_2821",1
"noun_2822",2
"noun_2824",63
"noun_2825",2
"noun_2826",1
"noun_2828",1
"noun_2829",1
"noun_2830",2
"noun_2831",3
"noun_2832",1
"noun_2833",2
"noun_2834",1
"noun_2835",75
"noun_2836",1
"noun_2837",58
"noun_2838",2
"noun_2839",1
"noun_284",1
"noun_2840",16
"noun_2841",1
"noun_2842",1
"noun_2843",82
"noun_2844",2
"noun_2846",4
"noun_2847",1
"noun_2849",339
"noun_285",3
"noun_2850",23
"noun_2851",1
"noun_2852",2
"noun_2853",1
"noun_2854",1
"noun_2855",38
"noun_2856",1
"noun_2857",3
"noun_2858",1
"noun_286",1
"noun_2860",65
"noun_2861",6
"noun_2862",2
"noun_2863",5
"noun_2864",3
"noun_2865",15
"noun_2866",1
"noun_2867",3
"noun_2868",3
"noun_2869",1
"noun_287",6
"noun_2870",2
"noun_2871",1
"noun_2872",1
"noun_2873",27
"noun_2874",25
"noun_2875",2
"noun_2877",1
"noun_2878",2
"noun_2879",19
"noun_288",1
"noun_2880",1
"noun_2881",1
"noun_2882",1
"noun_2883",1
"noun_2884",1
"noun_2885",1
"noun_2886",2
"noun_2888",1
"noun_2889",1
"noun_289",2
"noun_2890",63
"noun_2892",1
"noun_2893",24
"noun_2894",1
"noun_2895",1
"noun_2896",2
"noun_2897",1
"noun_2898",0
"noun_2899",5
"noun_29",7
"noun_290",1
"noun_2900",2
"noun_2901",1
"noun_2903",7
"noun_2904",1
"noun_2905",26
"noun_2906",14
"noun_2907",8
"noun_2908",1
"noun_2909",1
"noun_291",1
"noun_2910",3
"noun_2911",1
"noun_2912",2
"noun_2913",1
"noun_2915",1
"noun_2916",1
"noun_2917",82
"noun_2918",1
"noun_2919",10
"noun_292",1
"noun_2920",1
"noun_2921",2
"noun_2922",1
"noun_2923",3
"noun_2924",1
"noun_2925",1
"noun_2926",1
"noun_2927",1
"noun_2928",9
"noun_2929",1
"noun_293",170
"noun_2930",1
"noun_2931",1
"noun_2932",137
"noun_2933",2
"noun_2934",11
"noun_2935",1
"noun_2936",1
"noun_2937",2
"noun_294",1
"noun_2940",60
"noun_2941",601
"noun_2942",4
"noun_2943",1
"noun_2944",8
"noun_2945",1
"noun_2946",1
"noun_2947",2
"noun_2948",6
"noun_2949",46
"noun_2950",1
"noun_2952",35
"noun_2953",3
"noun_2954",2
"noun_2955",1
"noun_2956",1
"noun_2957",1
"noun_2958",47
"noun_2959",1
"noun_296",1
"noun_2960",3
"noun_2961",51
"noun_2962",62
"noun_2963",271
"noun_2964",1
"noun_2965",1
"noun_2966",1
"noun_2967",29
"noun_2968",1
"noun_2969",1
"noun_297",21
"noun_2970",1
"noun_2971",4
"noun_2973",2
"noun_2974",1
"noun_2975",5
"noun_2976",1
"noun_2977",5
"noun_2978",22
"noun_2979",30
"noun_298",1
"noun_2981",4
"noun_2982",4
"noun_2983",1
"noun_2985",2
"noun_2987",1
"noun_2988",3
"noun_2989",2
"noun_299",3
"noun_2990",10
"noun_2991",5
"noun_2992",2
"noun_2993",2
"noun_2997",2
"noun_2998",4
"noun_2999",1
"noun_3",1
"noun_30",3
"noun_300",2
"noun_3000",2
"noun_3001",3
"noun_3002",29
"noun_3003",1
"noun_3004",2
"noun_3005",3
"noun_3006",7
"noun_3008",1
"noun_3009",1
"noun_301",1
"noun_3010",1
"noun_3011",1
"noun_3012",3
"noun_3013",2
"noun_3014",15
"noun_3015",284
"noun_3016",1
"noun_3017",33
"noun_3018",1
"noun_3019",1
"noun_302",0
"noun_3020",2
"noun_3021",1
"noun_3022",1
"noun_3023",1
"noun_3024",1
"noun_3025",2
"noun_3027",1
"noun_3028",1
"noun_3029",256
"noun_303",153
"noun_3030",10
"noun_3032",10
"noun_3033",689
"noun_3034",1
"noun_3035",55
"noun_3036",13
"noun_3037",1
"noun_3038",1
"noun_3039",1
"noun_304",1
"noun_3041",2
"noun_3042",2
"noun_3043",64
"noun_3044",1
"noun_3046",1
"noun_3047",2
"noun_3048",1
"noun_3049",2
"noun_305",1
"noun_3050",1
"noun_3051",6
"noun_3052",1
"noun_3053",1
"noun_3054",2
"noun_3055",2
"noun_3056",1
"noun_3057",1758
"noun_3058",1
"noun_3059",3
"noun_306",1
"noun_3060",5
"noun_3061",2
"noun_3062",4
"noun_3063",2
"noun_3064",1
"noun_3065",71
"noun_3066",37
"noun_3067",142
"noun_3068",1
"noun_3069",1
"noun_307",3
"noun_3070",42
"noun_3071",46
"noun_3073",4
"noun_3074",51
"noun_3075",4
"noun_3076",20
"noun_3077",5
"noun_3079",6
"noun_308",1
"noun_3080",81
"noun_3081",3
"noun_3082",4
"noun_3083",2
"noun_3084",4
"noun_3085",1
"noun_3086",1
"noun_3087",1
"noun_3088",12
"noun_3089",3
"noun_309",17
"noun_3090",2
"noun_3092",1
"noun_3093",1
"noun_3094",6
"noun_3097",7
"noun_3098",1
"noun_3099",4
"noun_31",3
"noun_310",11
"noun_3100",11
"noun_3101",62
"noun_3102",2
"noun_3103",1
"noun_3104",3
"noun_3105",1
"noun_3106",1
"noun_3107",1
"noun_3108",1
"noun_3109",481
"noun_311",3
"noun_3110",1
"noun_3111",1
"noun_3113",1
"noun_3114",6
"noun_3115",1
"noun_3116",0
"noun_3117",749
"noun_3118",1
"noun_3119",2
"noun_312",1
"noun_3120",1
"noun_3121",158
"noun_3122",2
"noun_3123",23
"noun_3124",2
"noun_3125",2
"noun_3126",2
"noun_3127",1
"noun_3128",3
"noun_3129",11
"noun_313",1
"noun_3130",94
"noun_3131",1
"noun_3132",2
"noun_3133",8
"noun_3134",3
"noun_3135",2
"noun_3136",1
"noun_3137",18
"noun_3138",11
"noun_3139",62
"noun_314",31
"noun_3140",68
"noun_3141",1
"noun_3144",1
"noun_3145",6
"noun_3146",28
"noun_3147",1
"noun_3149",44
"noun_315",1
"noun_3150",1
"noun_3152",1
"noun_3153",1
"noun_3154",1
"noun_3155",1
"noun_3156",1
"noun_3157",1
"noun_3158",4
"noun_316",8
"noun_3160",8
"noun_3161",5
"noun_3162",15
"noun_3163",8
"noun_3164",3
"noun_3165",110
"noun_3167",2
"noun_3168",1
"noun_3169",12
"noun_317",6
"noun_3170",6
"noun_3171",21
"noun_3172",1
"noun_3173",1
"noun_3174",1
"noun_3175",53
"noun_3176",2
"noun_3177",1
"noun_3178",1
"noun_3179",7
"noun_3180",5
"noun_3181",3
"noun_3182",2
"noun_3183",1
"noun_3185",1
"noun_3186",1
"noun_3187",1
"noun_3188",24
"noun_3189",257
"noun_319",107
"noun_3190",2
"noun_3191",1
"noun_3192",11
"noun_3193",1
"noun_3194",1
"noun_3195",25
"noun_3196",1
"noun_3197",1
"noun_3198",1
"noun_3199",1
"noun_32",2
"noun_320",1
"noun_3200",1
"noun_3201",1
"noun_3202",10
"noun_3203",9
"noun_3204",4
"noun_3205",1
"noun_3206",1
"noun_3207",2
"noun_3208",2
"noun_3209",25
"noun_321",1592
"noun_3210",93
"noun_3211",1
"noun_3212",86
"noun_3214",10
"noun_3215",2
"noun_3216",2
"noun_3217",13
"noun_3218",20
"noun_3219",8
"noun_322",8
"noun_3220",9
"noun_3221",4
"noun_3222",1
"noun_3223",1
"noun_3224",5
"noun_3225",1
"noun_3226",1
"noun_3227",1
"noun_3228",7
"noun_3229",1
"noun_323",1
"noun_3230",4
"noun_3232",287
"noun_3233",4
"noun_3234",1
"noun_3235",3
"noun_3237",3
"noun_3238",4
"noun_3239",70
"noun_324",64
"noun_3241",1
"noun_3242",1
"noun_3243",1
"noun_3244",1
"noun_3245",2
"noun_3246",25
"noun_3247",1
"noun_3248",1
"noun_3249",17
"noun_325",1
"noun_3250",12
"noun_3251",6
"noun_3252",1
"noun_3253",102
"noun_3254",1
"noun_3255",13
"noun_3256",13
"noun_3257",22
"noun_3258",1
"noun_3259",1
"noun_326",1
"noun_3260",1
"noun_3261",2
"noun_3262",1
"noun_3263",2
"noun_3264",1
"noun_3265",1
"noun_3266",266
"noun_3268",13
"noun_3269",22
"noun_327",2
"noun_3270",1
"noun_3271",20
"noun_3272",20
"noun_3273",261
"noun_3274",1
"noun_3275",1
"noun_3276",1
"noun_3277",7
"noun_3278",1
"noun_3279",1
"noun_328",4
"noun_3280",2
"noun_3281",1
"noun_3282",3
"noun_3283",2
"noun_3284",2
"noun_3285",4
"noun_3286",14
"noun_3287",1
"noun_3288",47
"noun_3289",1
"noun_329",3
"noun_3290",9
"noun_3291",6
"noun_3293",1
"noun_3294",3
"noun_3295",1
"noun_3296",1
"noun_3297",4
"noun_3298",12
"noun_3299",1
"noun_33",2
"noun_330",1
"noun_3300",3
"noun_3301",6
"noun_3302",1
"noun_3303",2
"noun_3304",1
"noun_3305",5
"noun_3306",7
"noun_3307",1
"noun_3308",2
"noun_3309",5
"noun_331",2
"noun_3310",5
"noun_3311",1
"noun_3312",36
"noun_3313",80
"noun_3314",30
"noun_3315",13
"noun_3316",3
"noun_3317",22
"noun_3318",2
"noun_3319",37
"noun_332",18
"noun_3320",9
"noun_3321",1
"noun_3322",8
"noun_3323",1
"noun_3324",1
"noun_3326",3
"noun_3327",8
"noun_3328",3
"noun_3329",1
"noun_333",23
"noun_3330",1
"noun_3331",2
"noun_3332",12
"noun_3333",3
"noun_3334",2
"noun_3336",1
"noun_3337",65
"noun_3338",2
"noun_334",1
"noun_3340",2
"noun_3341",1
"noun_3342",151
"noun_3343",20
"noun_3344",1
"noun_3347",3
"noun_3348",20
"noun_3349",2
"noun_335",1
"noun_3350",10
"noun_3351",2
"noun_3352",267
"noun_3353",2
"noun_3354",1
"noun_3355",26
"noun_3356",9
"noun_3357",1
"noun_3358",1
"noun_3359",82
"noun_336",8
"noun_3360",1
"noun_3361",1
"noun_3362",3
"noun_3363",1
"noun_3364",5
"noun_3365",382
"noun_3366",1
"noun_3367",1
"noun_3369",1
"noun_337",34
"noun_3370",1
"noun_3371",20
"noun_3372",29
"noun_3373",26
"noun_3374",1
"noun_3375",9
"noun_3376",1
"noun_3377",2
"noun_3378",52
"noun_3379",40
"noun_3380",5
"noun_3381",3
"noun_3382",1
"noun_3383",2
"noun_3384",2
"noun_3385",1
"noun_3386",7
"noun_3387",1
"noun_3388",2
"noun_3389",7
"noun_339",6
"noun_3390",1
"noun_3391",8
"noun_3392",1
"noun_3393",49
"noun_3396",1
"noun_3397",331
"noun_3398",8
"noun_3399",1
"noun_34",2
"noun_340",2
"noun_3400",2
"noun_3401",1
"noun_3402",1
"noun_3403",5
"noun_3404",1
"noun_3405",1
"noun_3406",1
"noun_3407",1
"noun_3408",5
"noun_3409",5
"noun_341",25
"noun_3410",5
"noun_3411",1
"noun_3412",1276
"noun_3413",1
"noun_3414",1
"noun_3415",2
"noun_3416",3
"noun_3417",1
"noun_3419",6
"noun_342",9
"noun_3420",4
"noun_3421",1
"noun_3422",3
"noun_3423",7
"noun_3424",5
"noun_3425",5
"noun_3426",2
"noun_3427",2
"noun_3428",1
"noun_3429",69
"noun_343",1
"noun_3430",2
"noun_3431",1
"noun_3432",1
"noun_3433",2
"noun_3434",6
"noun_3435",5
"noun_3436",1
"noun_3437",7
"noun_3438",2
"noun_3439",4
"noun_344",4
"noun_3440",1
"noun_3441",3
"noun_3442",2
"noun_3443",1
"noun_3444",2
"noun_3445",75
"noun_3446",1
"noun_3447",4
"noun_3448",530
"noun_3449",6
"noun_345",1
"noun_3450",3
"noun_3451",1
"noun_3452",1
"noun_3453",2
"noun_3454",39
"noun_3455",12
"noun_3457",17
"noun_3458",2
"noun_3459",998
"noun_3460",1
"noun_3461",18
"noun_3462",1
"noun_3463",3
"noun_3464",2
"noun_3465",1
"noun_3466",1
"noun_3467",1
"noun_3468",1
"noun_347",1
"noun_3470",1
"noun_3471",1
"noun_3472",8
"noun_3473",3
"noun_3474",2
"noun_3475",3
"noun_3476",6
"noun_3477",185
"noun_3479",8
"noun_348",1
"noun_3480",1
"noun_3483",1
"noun_3484",1
"noun_3485",5
"noun_3486",9
"noun_3487",2
"noun_3488",1
"noun_3489",1
"noun_3491",1
"noun_3492",107
"noun_3493",1
"noun_3494",2
"noun_3495",44
"noun_3496",2
"noun_3497",1
"noun_3498",11
"noun_3499",1
"noun_35",6
"noun_350",4
"noun_3500",178
"noun_3501",2
"noun_3502",1
"noun_3503",2
"noun_3504",13
"noun_3505",476
"noun_3506",1
"noun_3507",1
"noun_3508",1
"noun_3509",137
"noun_351",1
"noun_3510",53
"noun_3511",15
"noun_3512",1
"noun_3513",11
"noun_3514",1
"noun_3515",113
"noun_3516",43
"noun_3517",1
"noun_3518",7
"noun_3519",19
"noun_352",3
"noun_3520",5
"noun_3521",1
"noun_3522",2
"noun_3523",1
"noun_3524",3
"noun_3525",25
"noun_3526",7
"noun_3527",1
"noun_3528",4
"noun_3529",8
"noun_353",1
"noun_3530",9
"noun_3531",1
"noun_3533",1
"noun_3534",1
"noun_3535",12
"noun_3537",1
"noun_3538",1
"noun_3539",15
"noun_354",1
"noun_3540",3
"noun_3541",225
"noun_3542",2
"noun_3544",1
"noun_3545",5
"noun_3546",208
"noun_3547",14
"noun_3548",6
"noun_3549",3
"noun_355",1
"noun_3550",2
"noun_3551",1
"noun_3552",79
"noun_3553",1
"noun_3554",1
"noun_3555",7
"noun_3556",12
"noun_3557",1
"noun_3558",2
"noun_3559",2
"noun_356",1
"noun_3560",1
"noun_3561",1
"noun_3562",2
"noun_3564",2
"noun_3565",6
"noun_3566",8
"noun_3567",38
"noun_3568",9
"noun_3569",1
"noun_357",1
"noun_3570",8
"noun_3571",1
"noun_3572",5
"noun_3573",1
"noun_3575",11
"noun_3576",1
"noun_3577",11
"noun_3578",3
"noun_3579",2
"noun_358",3
"noun_3580",2
"noun_3581",94
"noun_3582",7
"noun_3583",15
"noun_3584",7
"noun_3586",3
"noun_3588",1
"noun_3589",2
"noun_359",5
"noun_3590",1
"noun_3591",2
"noun_3592",1
"noun_3593",1
"noun_3594",4
"noun_3595",96
"noun_3596",18
"noun_3597",10
"noun_3598",1
"noun_36",6
"noun_360",10
"noun_3600",2
"noun_3601",39
"noun_3602",18
"noun_3603",2
"noun_3604",2
"noun_3605",2
"noun_3606",1
"noun_3607",30
"noun_3608",19
"noun_361",1
"noun_3610",42
"noun_3611",124
"noun_3612",1
"noun_3613",59
"noun_3614",9
"noun_3615",2
"noun_3616",1
"noun_3617",1
"noun_3618",1
"noun_3619",45
"noun_362",1
"noun_3620",1
"noun_3621",1
"noun_3622",7
"noun_3623",1
"noun_3624",2
"noun_3625",1
"noun_3626",1
"noun_3627",21
"noun_3628",1
"noun_3629",2
"noun_363",1
"noun_3630",2
"noun_3631",2
"noun_3632",3
"noun_3633",1
"noun_3634",37
"noun_3635",6
"noun_3636",7
"noun_3637",1
"noun_3638",4
"noun_364",6
"noun_3640",1
"noun_3642",2
"noun_3644",156
"noun_3645",1
"noun_3646",4
"noun_3647",1
"noun_3648",28
"noun_3649",1
"noun_365",1
"noun_3650",1
"noun_3652",1
"noun_3653",1
"noun_3654",1
"noun_3655",2
"noun_3656",1
"noun_3657",1
"noun_3658",1
"noun_3659",1
"noun_366",39
"noun_3660",26
"noun_3661",1
"noun_3663",1
"noun_3664",2
"noun_3665",1
"noun_3666",17
"noun_3667",1
"noun_3668",1
"noun_3669",1
"noun_367",8
"noun_3670",13
"noun_3671",2
"noun_3672",190
"noun_3673",5
"noun_3674",2
"noun_3675",36
"noun_3676",3
"noun_3678",12
"noun_3679",4
"noun_368",4
"noun_3680",1
"noun_3681",1
"noun_3682",1
"noun_3683",13
"noun_3684",10
"noun_3685",2
"noun_3687",14
"noun_3688",10
"noun_3689",26
"noun_369",1
"noun_3690",3
"noun_3691",4
"noun_3692",4
"noun_3693",40
"noun_3694",10
"noun_3695",22
"noun_3696",1
"noun_3697",4
"noun_3698",2
"noun_3699",1
"noun_37",1
"noun_370",209
"noun_3700",1
"noun_3701",8
"noun_3702",1
"noun_3703",13
"noun_3704",1
"noun_3705",1
"noun_3706",1
"noun_3707",4
"noun_3708",4
"noun_3709",1
"noun_371",295
"noun_3710",1
"noun_3711",1
"noun_3712",3
"noun_3713",1
"noun_3714",1
"noun_3715",2
"noun_3716",1
"noun_3718",10
"noun_3719",23
"noun_372",26
"noun_3720",2
"noun_3721",1
"noun_3722",1
"noun_3723",2
"noun_3724",1
"noun_3725",15
"noun_3726",4
"noun_3727",1
"noun_3728",17
"noun_3729",2
"noun_373",1
"noun_3730",1
"noun_3731",6
"noun_3732",88
"noun_3733",27
"noun_3734",1
"noun_3735",1
"noun_3736",4
"noun_3737",1
"noun_3738",1
"noun_3739",14
"noun_374",8
"noun_3740",18
"noun_3741",2
"noun_3742",7
"noun_3743",1
"noun_3744",2
"noun_3745",18
"noun_3746",1
"noun_3747",3
"noun_3748",1
"noun_3749",6
"noun_375",3
"noun_3750",1
"noun_3751",10
"noun_3752",5
"noun_3753",3
"noun_3754",7
"noun_3755",1
"noun_3756",55
"noun_3757",4
"noun_3758",3
"noun_3759",5
"noun_3760",2
"noun_3761",8
"noun_3762",21
"noun_3763",1
"noun_3764",8
"noun_3765",5
"noun_3766",6
"noun_3767",1
"noun_3768",1
"noun_3769",53
"noun_377",844
"noun_3770",13
"noun_3771",140
"noun_3772",8
"noun_3773",6
"noun_3774",6
"noun_3775",1
"noun_3776",12
"noun_3777",2
"noun_3778",1
"noun_3779",1
"noun_378",1
"noun_3780",1
"noun_3781",4
"noun_3782",1
"noun_3784",1
"noun_3785",3
"noun_3786",1
"noun_3787",1
"noun_3788",1
"noun_3789",1
"noun_379",1
"noun_3790",3
"noun_3791",1
"noun_3793",1
"noun_3794",5
"noun_3795",2
"noun_3796",25
"noun_3797",1
"noun_3798",2
"noun_38",10
"noun_380",4
"noun_3800",9
"noun_3801",1
"noun_3802",8
"noun_3803",2
"noun_3804",1
"noun_3805",289
"noun_3806",5
"noun_3807",56
"noun_3808",12
"noun_3809",3
"noun_381",2
"noun_3810",1
"noun_3811",3
"noun_3812",15
"noun_3813",1
"noun_3814",1
"noun_3815",10
"noun_3816",3
"noun_3817",1
"noun_3818",1
"noun_3819",2
"noun_382",54
"noun_3820",18
"noun_3821",1
"noun_3823",9
"noun_3824",11
"noun_3825",1
"noun_3826",2
"noun_3827",3
"noun_3828",1
"noun_3829",1
"noun_383",2
"noun_3830",4
"noun_3831",13
"noun_3833",25
"noun_3834",1
"noun_3835",1
"noun_3836",1
"noun_3837",1
"noun_3838",1
"noun_3839",1
"noun_384",2
"noun_3840",7
"noun_3841",4
"noun_3842",88
"noun_3843",6
"noun_3845",3
"noun_3847",1
"noun_3848",1
"noun_3849",1
"noun_385",1
"noun_3850",1
"noun_3851",1
"noun_3852",6
"noun_3853",11
"noun_3855",1
"noun_3856",21
"noun_3857",2
"noun_3858",10
"noun_3859",1
"noun_386",4
"noun_3860",1
"noun_3861",3
"noun_3862",1
"noun_3863",2
"noun_3864",2
"noun_3865",1
"noun_3866",1
"noun_3867",1
"noun_3868",1
"noun_3869",3
"noun_387",1
"noun_3870",9
"noun_3871",1
"noun_3872",1
"noun_3873",3
"noun_3874",1
"noun_3875",4
"noun_3876",234
"noun_3878",2
"noun_3879",3
"noun_388",6
"noun_3881",2
"noun_3882",1
"noun_3883",1
"noun_3884",1
"noun_3885",1
"noun_3886",3
"noun_3887",1
"noun_3888",34
"noun_3889",5
"noun_389",1
"noun_3890",63
"noun_3891",37
"noun_3892",1
"noun_3893",1
"noun_3894",13
"noun_3895",2
"noun_3896",24
"noun_3897",1
"noun_3898",1
"noun_3899",2
"noun_39",3
"noun_390",1
"noun_3900",320
"noun_3901",5
"noun_3902",1
"noun_3903",1
"noun_3904",1
"noun_3905",5
"noun_3906",1
"noun_3907",98
"noun_3908",2
"noun_3909",1
"noun_391",2
"noun_3910",18
"noun_3911",1
"noun_3912",1
"noun_3913",35
"noun_3914",2
"noun_3916",2
"noun_3917",2
"noun_3918",4
"noun_3919",10
"noun_392",2
"noun_3920",1
"noun_3921",3
"noun_3922",3
"noun_3924",1
"noun_3925",3
"noun_3926",1
"noun_3927",1
"noun_3928",5
"noun_3929",4
"noun_393",1
"noun_3930",54
"noun_3931",1
"noun_3932",1
"noun_3933",4
"noun_3934",1
"noun_3935",27
"noun_3936",6
"noun_3937",22
"noun_3938",1
"noun_3939",1
"noun_394",2126
"noun_3940",2
"noun_3941",1
"noun_3942",1
"noun_3943",1
"noun_3944",1
"noun_3945",4
"noun_3946",441
"noun_3947",2
"noun_3948",2
"noun_3949",2
"noun_395",1
"noun_3950",3
"noun_3951",3
"noun_3952",3
"noun_3953",1
"noun_3954",2
"noun_3955",1
"noun_3956",1
"noun_3957",1
"noun_3958",1
"noun_3959",1
"noun_396",1
"noun_3960",1
"noun_3961",1
"noun_3962",2
"noun_3964",1
"noun_3965",3
"noun_3966",2
"noun_3967",31
"noun_3968",4
"noun_3969",2
"noun_397",1
"noun_3970",11
"noun_3971",1
"noun_3972",21
"noun_3973",2
"noun_3974",1
"noun_3975",1
"noun_3976",1
"noun_3977",1
"noun_3978",4
"noun_398",1
"noun_3980",2
"noun_3981",9
"noun_3983",1
"noun_3984",1
"noun_3985",2
"noun_3986",1
"noun_3987",1
"noun_3989",29
"noun_399",3
"noun_3990",1
"noun_3991",4
"noun_3992",6
"noun_3993",1
"noun_3994",7
"noun_3995",2
"noun_3996",1
"noun_3997",1
"noun_3998",3
"noun_3999",2
"noun_4",2
"noun_40",24
"noun_400",61
"noun_4001",1
"noun_4002",49
"noun_4003",18
"noun_4004",1
"noun_4006",11
"noun_4007",1
"noun_401",5
"noun_4010",14
"noun_4011",6
"noun_4012",1
"noun_4014",3
"noun_4017",3
"noun_4018",1
"noun_4019",3
"noun_402",1
"noun_4020",252
"noun_4021",1
"noun_4022",1
"noun_4023",229
"noun_4024",5
"noun_4025",1
"noun_4027",2
"noun_4029",586
"noun_403",4
"noun_4030",2
"noun_4031",1
"noun_4033",4
"noun_4034",5
"noun_4035",14
"noun_4036",1
"noun_4037",1
"noun_4038",1
"noun_4039",14
"noun_404",1
"noun_4040",1
"noun_4041",1
"noun_4042",1
"noun_4043",1
"noun_4044",1
"noun_4045",1
"noun_4046",1
"noun_4047",4
"noun_4048",6
"noun_4049",1
"noun_405",2
"noun_4050",1
"noun_4051",20
"noun_4053",3
"noun_4054",1
"noun_4055",2
"noun_4056",3
"noun_4057",96
"noun_4058",2
"noun_4059",1
"noun_406",2
"noun_4060",3
"noun_4061",2
"noun_4062",1
